id,jurisdiction,geo_scope,country,state,state_code,title,tech_category,status,effective_date,risk_score,risk_rag,criticality,evidence_status,source_count
REG-452941D7,European Union,COUNTRY,European Union,European Union,,ETSI EN 304 223 (AI Security Standard),AI,Proposed,2026-01-19,10,Yellow,3,Unknown,1
REG-4B86A244,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Predictive Policing Ban,AI,Proposed,2026-01-20,10,Yellow,3,Unknown,1
REG-C16C1948,European Union,COUNTRY,European Union,European Union,,Dynamic Pricing Transparency Laws,AI,Proposed,2026-01-20,10,Yellow,3,Unknown,1
REG-C8D0519E,European Union,COUNTRY,European Union,European Union,,ETSI EN 304 223,AI,Proposed,2026-01-25,10,Yellow,3,Unknown,1
REG-7989A492,European Union,COUNTRY,European Union,European Union,,EU AI Act Implementation (EDPB/EDPS Opinion),AI,Proposed,2026-01-28,10,Yellow,3,Unknown,1
REG-C62B4A53,European Union,COUNTRY,European Union,European Union,,EU Artificial Intelligence Act (selected obligations),AI,Proposed,2025-08-02,10,Yellow,3,Unknown,1
REG-F42B69F2,European Union,COUNTRY,European Union,European Union,,EU AI Act Serious Incident Guidance,AI,Proposed,2025-10-02,10,Yellow,3,Unknown,1
REG-6E6BC713,European Union,COUNTRY,European Union,European Union,,EU AI Act Serious Incident Guidance Consultation,AI,Proposed,2025-10-03,10,Yellow,3,Unknown,1
REG-30A7359F,European Union,COUNTRY,European Union,European Union,,EU AI Act Service Desk and Single Information Platform,AI,Proposed,2025-10-09,10,Yellow,3,Unknown,1
REG-395CD06C,European Union,COUNTRY,European Union,European Union,,EU AI Act GPAI Code of Practice,AI,Proposed,2025-07-03,10,Yellow,3,Unknown,1
REG-5F40728D,European Union,COUNTRY,European Union,European Union,,Regulation (EU) 2024/1689 (EU AI Act) — GPAI obligations timeline,AI,Proposed,2025-08-02,10,Yellow,3,Unknown,1
REG-90772B6F,European Union,COUNTRY,European Union,European Union,,ALPR Transparency/Location Disclosure (post-lawsuit),ALPR/LPR,Proposed,2025-11-07,10,Yellow,3,Unknown,1
REG-BF42373E,European Union,COUNTRY,European Union,European Union,,EPD ALPR pause & location disclosure,ALPR/LPR,Proposed,2025-11-07,10,Yellow,3,Unknown,1
REG-99CD257D,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,UK GDPR enforcement against Clearview AI (ICO v Clearview AI),Biometrics,Proposed,2025-10-14,10,Yellow,3,Unknown,1
REG-AD0E60C1,European Union,COUNTRY,European Union,European Union,,EU AI Actâ€”Guidance on manipulation/influence,AI,Proposed,,10,Yellow,3,Unknown,1
REG-9DD795F4,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Police LFR expansion (vans across seven additional UK cities),Biometrics,Proposed,,10,Yellow,3,Unknown,1
REG-8B139192,European Union,COUNTRY,European Union,European Union,,EU AI Act (Amendments),AI,Proposed,2025-11-22,10,Yellow,3,Unknown,1
REG-0D1D13EF,European Union,COUNTRY,European Union,European Union,,Digital Omnibus / AI Act,AI,Proposed,2025-12-01,10,Yellow,3,Unknown,1
REG-292E68BD,European Union,COUNTRY,European Union,European Union,,Workplace AI Rules,AI,Proposed,2025-12-05,10,Yellow,3,Unknown,1
REG-D698B9A7,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,AI Regulation Call,AI,Proposed,2025-12-09,10,Yellow,3,Unknown,1
REG-3F3EB379,European Union,COUNTRY,European Union,European Union,,GDPR / AI Act Simplification,AI,Proposed,2025-12-10,10,Yellow,3,Unknown,1
REG-3CAA2756,European Union,COUNTRY,European Union,European Union,,EU AI Act (Transparency Code),AI,Proposed,2025-12-17,10,Yellow,3,Unknown,1
REG-5F5D947D,European Union,COUNTRY,European Union,European Union,,EU AI Act (SME Amendments),AI,Proposed,2025-12-24,10,Yellow,3,Unknown,1
REG-076D237E,United States (Federal),US_FEDERAL,,United States,,American Security Robotics Act of 2026,Robotics,Proposed,5135-01-01,9,Yellow,3,Unknown,1
REG-C796C244,"California, USA",US_STATE,,California,CA,California 3D Printer Firearm Blueprint Bill,Weapons Detection,Proposed,2026-03-12,9,Yellow,3,Unknown,1
REG-6596A031,United States (Federal),US_FEDERAL,,United States,,American Security Robotics Act,Robotics,Proposed,2026-03-26,9,Yellow,3,Unknown,3
REG-592B4055,"Colorado, USA",US_STATE,,Colorado,CO,Surveillance Accountability and Freedom Ensured (SAFE) Act (SB26-071),Surveillance,Proposed,1905-07-18,9,Yellow,3,Unknown,1
REG-8F091A85,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Investigatory Powers Tribunal Ruling,Other,Enacted,2026-02-25,9,Yellow,3,Partially,1
REG-FC79EA46,United States (Federal),US_FEDERAL,,United States,,A3 National Safety Standard,Robotics,Proposed,2026-01-13,9,Yellow,3,Unknown,2
REG-8CBBD514,"California, USA",US_STATE,,California,CA,AB 446 Surveillance Pricing Measure,Surveillance,Proposed,2025-08-30,9,Yellow,3,Unknown,1
REG-BD9FD536,"New York, USA",US_STATE,,New York,NY,Surveillance Pricing Regulation,Surveillance,Proposed,2025-09-08,9,Yellow,3,Unknown,1
REG-6C46BCC6,"Pennsylvania, USA",US_STATE,,Pennsylvania,PA,York SafeNet Surveillance Policy (committee draft),Surveillance,Proposed,2025-10-28,9,Yellow,3,Unknown,1
REG-CED3F911,United States (Federal),US_FEDERAL,,United States,,Organized Retail Crime Legislation Push,Other,Proposed,2025-11-21,9,Yellow,3,Unknown,1
REG-81597068,South Korea,COUNTRY,South Korea,South Korea,,IP Camera Security Measures,Surveillance,Proposed,2025-12-08,9,Yellow,3,Unknown,1
REG-3CEBFEDB,United States (Federal),US_FEDERAL,,United States,,Improving Federal Response to Organized Retail Crime Act,Other,Proposed,2025-12-09,9,Yellow,3,Unknown,1
REG-C296C1AC,Hong Kong,COUNTRY,Hong Kong,Hong Kong,,"Guidance on CCTV, Drones, and In-vehicle Cameras",Surveillance,Proposed,2025-12-15,9,Yellow,3,Unknown,1
REG-A5195843,European Union,COUNTRY,European Union,European Union,,Digital Services Act (DSA),Other,Enacted,2025-12-17,9,Yellow,3,Partially,1
REG-FA261C96,United States (Federal),US_FEDERAL,,United States,,Colorado surveillance pricing and algorithmic wage-setting ban,Other,Enacted,2026-05-13,8,Yellow,2,Partially,1
REG-313FC714,United States (Federal),US_FEDERAL,,United States,,Maryland surveillance pricing ban,Other,Enacted,2026-05-18,8,Yellow,2,Partially,2
REG-05468D4F,United States (Federal),US_FEDERAL,,United States,,California hospital automated weapons screening requirement,Other,Enacted,2026-05-21,8,Yellow,2,Partially,1
REG-7BF4EF79,United States (Federal),US_FEDERAL,,United States,,CCPA Article 11 automated decision-making rules,Other,Enacted,2026-05-23,8,Yellow,2,Partially,1
REG-8A1FE85D,United States (Federal),US_FEDERAL,,United States,,Maryland surveillance pricing legislation,Other,Enacted,2026-05-30,8,Yellow,2,Partially,2
REG-D7B31EE0,United States (Federal),US_FEDERAL,,United States,,One-Party Consent Law,Other,Enacted,2026-04-04,8,Yellow,2,Partially,1
REG-CC4B94FB,United States (Federal),US_FEDERAL,,United States,,City Hall Audio Recording Probe,Other,Enacted,,8,Yellow,2,Partially,1
REG-044614DB,United States (Federal),US_FEDERAL,,United States,,Two-Party Consent Audio Recording Law,Other,Enacted,2025-07-17,8,Yellow,2,Partially,2
REG-64336106,United States (Federal),US_FEDERAL,,United States,,One-party consent recording rule,Other,Enacted,2026-04-22,8,Yellow,2,Partially,1
REG-44982AC5,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Crime and Policing Bill,Surveillance,Proposed,,8,Yellow,2,Unknown,1
REG-9B42C331,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Martyn's Law (Protect Duty),Surveillance,Proposed,2026-03-05,8,Yellow,2,Unknown,1
REG-B1061516,United States (Federal),US_FEDERAL,,United States,,Warehouse Worker Protection Law,Other,Enacted,2026-03-06,8,Yellow,2,Partially,1
REG-C460F65D,United States (Federal),US_FEDERAL,,United States,,Location Tracking Privacy Law,Other,Enacted,2025-12-31,8,Yellow,2,Partially,1
REG-B73D0B11,European Union,COUNTRY,European Union,European Union,,GDPR Smart Surveillance Retention Rules,Surveillance,Proposed,2026-03-11,8,Yellow,2,Unknown,1
REG-62676D62,United States (Federal),US_FEDERAL,,United States,,Assembly Bill 2975,Other,Enacted,2026-03-20,8,Yellow,2,Partially,1
REG-F1A3A6DB,United States (Federal),US_FEDERAL,,United States,,Two-Party Consent Laws,Other,Enacted,2026-02-25,8,Yellow,2,Partially,3
REG-BF393153,United States (Federal),US_FEDERAL,,United States,,FCC Foreign-Made Router Ban,Other,Enacted,2026-03-25,8,Yellow,2,Partially,1
REG-ECF5D8E8,United States (Federal),US_FEDERAL,,United States,,Workplace Violence Reporting Law,Other,Enacted,2026-03-26,8,Yellow,2,Partially,1
REG-6CEDBADC,Unknown (City Level),COUNTRY,Unknown (City Level),Unknown (City Level),,Supermarket Self-Checkout Rules,Other,Enacted,2026-02-01,8,Yellow,2,Partially,1
REG-71AF9B96,Unknown (City Level),COUNTRY,Unknown (City Level),Unknown (City Level),,Supermarket Self-Checkout Ordinance,Other,Enacted,2026-02-01,8,Yellow,2,Partially,1
REG-E315EB9A,Global,GLOBAL,Global,,,Self-Checkout Fines,Other,Enacted,2026-02-03,8,Yellow,2,Partially,1
REG-B328D822,"California, USA",US_STATE,,California,CA,CPRA / CPPA Regulations,Other,Enacted,2026-01-03,8,Yellow,2,Partially,1
REG-699452CD,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Biometrics and Surveillance Camera Commissioner Guidance,Surveillance,Proposed,2026-01-08,8,Yellow,2,Unknown,1
REG-530678C9,United States (Federal),US_FEDERAL,,United States,,Executive Order (Federal Buildings),Other,Enacted,2026-01-20,8,Yellow,2,Partially,1
REG-06244EA6,India,COUNTRY,India,India,,CCPA Enforcement (Quality Control Orders),Other,Enacted,2026-01-22,8,Yellow,2,Partially,1
REG-82192A43,India,COUNTRY,India,India,,CCPA Compliance Order (Walkie-Talkies),Other,Enacted,2026-01-21,8,Yellow,2,Partially,1
REG-651954CB,United States (Federal),US_FEDERAL,,United States,,Surveillance Pricing Probe (Attorney General Bonta),Other,Enacted,2026-01-28,8,Yellow,2,Partially,1
REG-814021F8,United States (Federal),US_FEDERAL,,United States,,CCPA/CPRA ADMT Regulations,Other,Enacted,2025-08-16,8,Yellow,2,Partially,1
REG-6577AD72,United States (Federal),US_FEDERAL,,United States,,California Two-Party Consent Law,Other,Enacted,2025-08-01,8,Yellow,2,Partially,1
REG-3B287383,United States (Federal),US_FEDERAL,,United States,,Consumer Data Protection Act,Other,Enacted,2023-01-01,8,Yellow,2,Partially,1
REG-12E791D2,"Michigan, USA",US_STATE,,Michigan,MI,Organized Retail Crime Act (amendment),Other,Enacted,2025-09-15,8,Yellow,2,Partially,1
REG-31BC17BB,United States (Federal),US_FEDERAL,,United States,,New York algorithmic pricing law (formal name not specified),Other,Enacted,2025-10-08,8,Yellow,2,Partially,1
REG-C6B3E78E,United States (Federal),US_FEDERAL,,United States,,Self-Service Checkout Staffing Requirements Ordinance (ORD-25-0010),Other,Enacted,2025-08-21,8,Yellow,2,Partially,1
REG-7D8ED0AB,"New York, USA",US_STATE,,New York,NY,New York Automated Employment Decision Tools (AEDT) Law – Enforcement Guidance,Other,Enacted,2025-10-29,8,Yellow,2,Partially,1
REG-982AA711,United States (Federal),US_FEDERAL,,United States,,Washington two-party consent (RCW 9.73) – local compliance,Other,Enacted,2025-11-03,8,Yellow,2,Partially,1
REG-6E14493E,United States (Federal),US_FEDERAL,,United States,,Wiretapping and Electronic Surveillance Act,Other,Enacted,2025-11-19,8,Yellow,2,Partially,1
REG-6CA48E34,United States (Federal),US_FEDERAL,,United States,,Retail Barring Orders,Other,Enacted,2025-12-02,8,Yellow,2,Partially,1
REG-E942F157,United States (Federal),US_FEDERAL,,United States,,Worker Protection Laws (Retail Crime),Other,Enacted,2025-12-04,8,Yellow,2,Partially,1
REG-1A8E4F3A,Germany,COUNTRY,Germany,Germany,,Security Law Amendment,Other,Enacted,2025-12-06,8,Yellow,2,Partially,1
REG-6F928DCA,United States (Federal),US_FEDERAL,,United States,,Regulatory Framework for Virtual Fencing,Other,Enacted,2025-12-11,8,Yellow,2,Partially,1
REG-0445176F,United States (Federal),US_FEDERAL,,United States,,Two-Party Consent Law,Other,Enacted,2025-12-17,8,Yellow,2,Partially,1
REG-C9286EDD,United States (Federal),US_FEDERAL,,United States,,CISA Adapting Zero Trust Principles to Operational Technology,Other,Proposed,2026-05-01,6,Green,2,Unknown,1
REG-674B903B,United States (Federal),US_FEDERAL,,United States,,Surveillance Pricing Prohibition Bill,Other,Proposed,2026-05-10,6,Green,2,Unknown,1
REG-A258DB7C,United States (Federal),US_FEDERAL,,United States,,Congressional inquiry into food retailer surveillance pricing,Other,Proposed,2026-05-13,6,Green,2,Unknown,1
REG-D82C8512,United States (Federal),US_FEDERAL,,United States,,Illinois Biometric Information Privacy Act,Other,Proposed,2008-10-03,6,Green,2,Unknown,5
REG-0FC21CA8,United States (Federal),US_FEDERAL,,United States,,One Fair Price Act / S8623A,Other,Proposed,2026-05-12,6,Green,2,Unknown,1
REG-13D4B570,United States (Federal),US_FEDERAL,,United States,,Fair Price Protection Act / A4085,Other,Proposed,2026-05-14,6,Green,2,Unknown,1
REG-A0D583F5,United States (Federal),US_FEDERAL,,United States,,Colorado AI Act amendments / ADMT law,Other,Proposed,2026-05-23,6,Green,2,Unknown,1
REG-1BC71854,United States (Federal),US_FEDERAL,,United States,,FTC settlement with Cox Media Group and two other firms,Other,Proposed,2026-05-23,6,Green,2,Unknown,1
REG-1CC83D3E,United States (Federal),US_FEDERAL,,United States,,Green Bay City Hall covert microphone lawsuit,Other,Proposed,2026-05-22,6,Green,2,Unknown,1
REG-B5060202,United States (Federal),US_FEDERAL,,United States,,Michigan surveillance and dynamic pricing bills,Other,Proposed,2026-05-24,6,Green,2,Unknown,1
REG-E58ACBD2,United States (Federal),US_FEDERAL,,United States,,Surveillance pricing bans,Other,Proposed,2026-05-23,6,Green,2,Unknown,1
REG-4F003F4E,United States (Federal),US_FEDERAL,,United States,,Pennsylvania Supreme Court gunshot surveillance system ruling,Other,Proposed,2026-05-26,6,Green,2,Unknown,1
REG-EFC54046,United States (Federal),US_FEDERAL,,United States,,JetBlue surveillance pricing consumer lawsuit,Other,Proposed,2026-05-25,6,Green,2,Unknown,1
REG-19D25AF8,United States (Federal),US_FEDERAL,,United States,,Pennsylvania Supreme Court ShotSpotter case,Other,Proposed,2026-05-27,6,Green,2,Unknown,1
REG-B818121A,United States (Federal),US_FEDERAL,,United States,,California surveillance pricing bill,Other,Proposed,2026-05-28,6,Green,2,Unknown,1
REG-EBAB3721,United States (Federal),US_FEDERAL,,United States,,Colorado HB26-1210 Surveillance Pricing and Algorithmic Wage-Setting Bill,Other,Proposed,2026-05-28,6,Green,2,Unknown,1
REG-736C95E6,United States (Federal),US_FEDERAL,,United States,,Unknown,Other,Proposed,2026-04-04,6,Green,2,Unknown,1
REG-6FBB73DB,"Minnesota, USA",US_STATE,,Minnesota,MN,ALPR,Other,Proposed,,6,Green,2,Unknown,1
REG-24B1E63C,"Illinois, USA",US_STATE,,Illinois,IL,Biometrics,Other,Proposed,2024-01-01,6,Green,2,Unknown,1
REG-8B9C8767,United States (Federal),US_FEDERAL,,United States,,HB 945 (Florida CIA Bill),Other,Proposed,2026-03-02,6,Green,2,Unknown,1
REG-C5A85A5B,United States (Federal),US_FEDERAL,,United States,,Workplace Surveillance Legislation,Other,Proposed,2026-03-07,6,Green,2,Unknown,1
REG-F15B9104,United States (Federal),US_FEDERAL,,United States,,Biometric Identifier Bill,Other,Proposed,2026-03-06,6,Green,2,Unknown,1
REG-F8DEA1A3,United States (Federal),US_FEDERAL,,United States,,Senate Bill 117 (Data Breach),Other,Proposed,2026-03-06,6,Green,2,Unknown,1
REG-655ADF0A,United States (Federal),US_FEDERAL,,United States,,AB 2021 (Whistleblower Protection),Other,Proposed,2026-03-06,6,Green,2,Unknown,1
REG-49E1C469,United States (Federal),US_FEDERAL,,United States,,Two-Party Consent Laws (Workplace),Other,Proposed,2026-03-06,6,Green,2,Unknown,1
REG-A919C85E,United States (Federal),US_FEDERAL,,United States,,License Plate Reader Regulation Bill,Other,Proposed,2026-03-06,6,Green,2,Unknown,1
REG-D466230A,United States (Federal),US_FEDERAL,,United States,,Statewide LPR Policy,Other,Proposed,2026-01-28,6,Green,2,Unknown,1
REG-D4F12770,United States (Federal),US_FEDERAL,,United States,,UFCW Retail Worker Bills,Other,Proposed,2026-03-06,6,Green,2,Unknown,1
REG-491B76B5,United States (Federal),US_FEDERAL,,United States,,SAFER Transport Act,Other,Proposed,2026-03-06,6,Green,2,Unknown,1
REG-29D46EB1,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,PSTN Shutdown,Other,Enacted,2026-03-09,6,Green,2,Partially,1
REG-382FA2FC,United States (Federal),US_FEDERAL,,United States,,National Cybersecurity Strategy (Zero Trust),Other,Proposed,2026-03-11,6,Green,2,Unknown,1
REG-734A3F7B,United States (Federal),US_FEDERAL,,United States,,Comprehensive Outbound Investment National Security Act of 2025,Other,Proposed,2026-03-16,6,Green,2,Unknown,2
REG-FDD4DEF5,United States (Federal),US_FEDERAL,,United States,,One-in-three Rule,Other,Proposed,2026-03-19,6,Green,2,Unknown,1
REG-11479AFF,United States (Federal),US_FEDERAL,,United States,,Algorithmic Pricing Ban,Other,Proposed,2026-03-19,6,Green,2,Unknown,1
REG-17F6B1F5,"Louisiana, USA",US_STATE,,Louisiana,LA,House Bill 410,Other,Proposed,2026-03-30,6,Green,2,Unknown,1
REG-77471A32,United States (Federal),US_FEDERAL,,United States,,Two-Party Consent Bill,Other,Proposed,2026-03-31,6,Green,2,Unknown,1
REG-396174C1,United States (Federal),US_FEDERAL,,United States,,Self-Checkout Restrictions,Other,Proposed,2026-02-01,6,Green,2,Unknown,2
REG-F09B28B0,United States (Federal),US_FEDERAL,,United States,,Self-Checkout Limits,Other,Proposed,2026-02-03,6,Green,2,Unknown,1
REG-454AEF5A,United States (Federal),US_FEDERAL,,United States,,Safe Access to Cash Act,Other,Proposed,2026-02-10,6,Green,2,Unknown,1
REG-1A5C3CA1,United States (Federal),US_FEDERAL,,United States,,SB 915 - Autonomous Vehicle Regulation,Other,Proposed,2026-01-30,6,Green,2,Unknown,1
REG-92499CBF,United States (Federal),US_FEDERAL,,United States,,Bill to Ban Surveillance Pricing in Grocery Stores,Other,Proposed,,6,Green,2,Unknown,1
REG-5F96BB18,United States (Federal),US_FEDERAL,,United States,,Ban Surveillance Pricing Act of 2026,Other,Proposed,,6,Green,2,Unknown,1
REG-646093CC,United States (Federal),US_FEDERAL,,United States,,Section 702 / America Act,Other,Proposed,2026-02-21,6,Green,2,Unknown,2
REG-FFD4B33C,United States (Federal),US_FEDERAL,,United States,,FTC Act (Section 5),Other,Proposed,2026-02-25,6,Green,2,Unknown,1
REG-07736B11,United States (Federal),US_FEDERAL,,United States,,Safe LiDAR Act,Other,Proposed,2025-12-31,6,Green,2,Unknown,2
REG-705B899A,United Kingdom,COUNTRY,United Kingdom,United Kingdom,,Shoplifting Decriminalization Policy,Other,Proposed,2026-01-03,6,Green,2,Unknown,1
REG-3D495410,United States (Federal),US_FEDERAL,,United States,,Surveillance Pricing Regulations,Other,Proposed,2026-01-05,6,Green,2,Unknown,1
REG-B20F71D0,United States (Federal),US_FEDERAL,,United States,,Optional Digital Driver's License Bill,Other,Proposed,2026-01-11,6,Green,2,Unknown,1
REG-4CAFC3A3,United States (Federal),US_FEDERAL,,United States,,FTC Enforcement Action (Dark Patterns),Other,Proposed,2026-01-22,6,Green,2,Unknown,1
REG-3CF392C1,United States (Federal),US_FEDERAL,,United States,,CPPA Automated Decisionmaking Regulations,Other,Proposed,2025-07-24,6,Green,2,Unknown,1
REG-56D48F93,United States (Federal),US_FEDERAL,,United States,,Cybersecurity Information Sharing Act (CISA) 2015,Other,Proposed,2025-09-01,6,Green,2,Unknown,1
REG-7EE0D2FE,"New Jersey, USA",US_STATE,,New Jersey,NJ,S4739 – All-Party Consent Recordings,Other,Proposed,2025-10-27,6,Green,2,Unknown,1
REG-88D2F3BF,United States (Federal),US_FEDERAL,,United States,,S4739 (All-Party Consent Recording),Other,Proposed,2025-11-13,6,Green,2,Unknown,1
REG-8BE09EC2,United States (Federal),US_FEDERAL,,United States,,Recording Consent Law Amendments,Other,Proposed,2025-11-18,6,Green,2,Unknown,1
REG-E15711C7,United States (Federal),US_FEDERAL,,United States,,LiDAR Security Bill,Other,Proposed,2025-12-12,6,Green,2,Unknown,1
REG-61D4D0A5,United States (Federal),US_FEDERAL,,United States,,Anti-Theft Bill (Supply Chain),Other,Proposed,2025-12-18,6,Green,2,Unknown,1
REG-C9909A2F,United States (Federal),US_FEDERAL,,United States,,Surveillance Pricing Legislation,Other,Proposed,2025-12-24,6,Green,2,Unknown,1
REG-A431F1AE,United States (Federal),US_FEDERAL,,United States,,Colorado Senate Bill 70 automated license plate reader restrictions,ALPR/LPR,Failed,2026-04-29,5,Green,2,Unknown,1
REG-0A63B215,United States (Federal),US_FEDERAL,,United States,,Moratorium on Police Use of FRT on Body Cameras,Biometrics,Failed,2023-01-01,5,Green,2,Unknown,1
REG-73CAE936,"Colorado, USA",US_STATE,,Colorado,CO,"Colorado AI Act, Amendment Failed",AI,Failed,2025-09-14,5,Green,2,Unknown,1
REG-078473F5,United States (Federal),US_FEDERAL,,United States,,Counter-UAS authority,Drones/UAS,Failed,2025-10-02,5,Green,2,Unknown,1
REG-C683E224,United States (Federal),US_FEDERAL,,United States,,Connecticut Data Privacy Act and related biometric privacy proposals,Data Privacy,Failed,2025-11-26,5,Green,2,Unknown,1
